duration,offline
406,false
408,false
405,false
410,false
406,false
403,false
403,false
404,false
404,false
406,false
412,false
418,false
422,false
422,false
427,false
425,false
433,false
431,false
432,false
435,false
431,false
431,false
430,false
431,false
427,false
426,false
425,false
424,false
425,false
426,false
426,false
429,false
427,false
429,false
431,false
430,false
434,false
438,false
439,false
443,false
441,false
451,false
454,false
451,false
453,false
451,false
450,false
448,false
448,false
444,false
437,false
437,false
437,false
435,false
441,false
439,false
445,false
440,false
443,false
442,false
444,false
443,false
441,false
443,false
438,false
439,false
442,false
433,false
439,false
435,false
434,false
428,false
431,false
434,false
422,false
421,false
425,false
423,false
412,false
421,false
421,false
414,false
406,false
420,false
410,false
412,false
409,false
406,false
408,false
411,false
410,false
399,false
402,false
406,false
402,false
397,false
396,false
395,false
396,false
398,false
398,false
392,false
388,false
392,false
392,false
390,false
392,false
390,false
385,false
386,false
388,false
389,false
389,false
387,false
386,false
385,false
379,false
386,false
384,false
382,false
383,false
377,false
380,false
379,false
377,false
380,false
381,false
376,false
377,false
378,false
378,false
375,false
372,false
376,false
375,false
371,false
374,false
378,false
373,false
371,false
371,false
371,false
368,false
368,false
368,false
369,false
367,false
367,false
371,false
369,false
365,false
362,false
363,false
364,false
359,false
361,false
363,false
362,false
359,false
358,false
360,false
359,false
360,false
359,false
361,false
364,false
359,false
358,false
360,false
360,false
358,false
357,false
358,false
359,false
354,false
355,false
361,false
358,false
357,false
357,false
358,false
355,false
355,false
355,false
359,false
358,false
356,false
360,false
356,false
358,false
356,false
355,false
357,false
353,false
354,false
353,false
354,false
351,false
350,false
358,false
352,false
353,false
351,false
357,false
354,false
351,false
352,false
353,false
351,false
349,false
353,false
356,false
351,false
353,false
352,false
357,false
352,false
350,false
348,false
350,false
354,false
350,false
349,false
350,false
351,false
350,false
348,false
348,false
350,false
346,false
348,false
345,false
349,false
346,false
346,false
344,false
352,false
344,false
350,false
347,false
348,false
345,false
347,false
347,false
344,false
345,false
344,false
351,false
345,false
344,false
349,false
347,false
345,false
344,false
347,false
346,false
344,false
344,false
345,false
347,false
342,false
345,false
343,false
344,false
345,false
342,false
342,false
344,false
341,false
343,false
341,false
343,false
341,false
343,false
339,false
342,false
343,false
340,false
342,false
341,false
343,false
343,false
338,false
342,false
340,false
343,false
338,false
342,false
341,false
341,false
341,false
342,false
342,false
341,false
343,false
343,false
342,false
345,false
344,false
341,false
347,false
344,false
344,false
345,false
349,false
342,false
346,false
346,false
344,false
347,false
347,false
345,false
350,false
343,false
344,false
345,false
346,false
346,false
347,false
345,false
347,false
347,false
346,false
351,false
347,false
347,false
349,false
347,false
350,false
346,false
349,false
351,false
349,false
350,false
350,false
351,false
353,false
350,false
350,false
355,false
353,false
354,false
354,false
354,false
356,false
353,false
358,false
353,false
358,false
358,false
355,false
359,false
358,false
360,false
358,false
361,false
360,false
360,false
360,false
359,false
358,false
360,false
366,false
361,false
365,false
367,false
369,false
366,false
368,false
368,false
366,false
372,false
367,false
372,false
369,false
373,false
369,false
371,false
370,false
376,false
372,false
375,false
379,false
373,false
378,false
380,false
375,false
379,false
383,false
378,false
377,false
382,false
383,false
381,false
383,false
384,false
381,false
383,false
386,false
382,false
381,false
383,false
388,false
383,false
386,false
387,false
385,false
388,false
390,false
387,false
390,false
391,false
387,false
388,false
389,false
389,false
385,false
386,false
388,false
386,false
389,false
388,false
388,false
386,false
383,false
386,false
387,false
382,false
382,false
384,false
381,false
379,false
383,false
381,false
378,false
380,false
382,false
381,false
384,false
381,false
383,false
385,false
386,false
388,false
388,false
389,false
390,false
384,false
386,false
392,false
386,false
394,false
390,false
394,false
398,false
400,false
398,false
396,false
397,false
396,false
400,false
399,false
402,false
402,false
399,false
400,false
399,false
401,false
402,false
402,false
401,false
401,false
402,false
406,false
403,false
407,false
412,false
410,false
415,false
415,false
413,false
417,false
420,false
417,false
419,false
419,false
417,false
416,false
419,false
421,false
419,false
421,false
423,false
426,false
427,false
430,false
436,false
433,false
434,false
436,false
438,false
438,false
437,false
437,false
440,false
439,false
439,false
442,false
441,false
441,false
437,false
438,false
433,false
435,false
437,false
438,false
439,false
444,false
444,false
442,false
450,false
455,false
453,false
456,false
456,false
455,false
455,false
459,false
461,false
453,false
452,false
448,false
453,false
446,false
444,false
447,false
441,false
445,false
446,false
439,false
442,false
444,false
437,false
438,false
440,false
433,false
430,false
436,false
432,false
427,false
429,false
425,false
423,false
422,false
420,false
418,false
414,false
417,false
414,false
414,false
421,false
408,false
405,false
411,false
413,false
403,false
397,false
402,false
403,false
398,false
400,false
393,false
392,false
396,false
396,false
393,false
387,false
389,false
387,false
386,false
389,false
392,false
385,false
382,false
383,false
380,false
382,false
378,false
379,false
382,false
381,false
375,false
372,false
380,false
377,false
374,false
375,false
381,false
375,false
376,false
372,false
370,false
369,false
371,false
372,false
366,false
370,false
372,false
368,false
366,false
365,false
365,false
362,false
365,false
365,false
367,false
360,false
363,false
365,false
363,false
363,false
360,false
360,false
360,false
359,false
356,false
358,false
357,false
359,false
357,false
357,false
354,false
355,false
356,false
358,false
355,false
356,false
356,false
359,false
357,false
353,false
355,false
356,false
353,false
351,false
352,false
354,false
350,false
350,false
353,false
352,false
352,false
350,false
356,false
351,false
351,false
354,false
350,false
349,false
350,false
351,false
349,false
347,false
351,false
352,false
350,false
349,false
350,false
351,false
348,false
348,false
349,false
348,false
347,false
346,false
345,false
348,false
345,false
342,false
342,false
345,false
344,false
343,false
341,false
344,false
346,false
340,false
342,false
344,false
339,false
343,false
340,false
343,false
340,false
343,false
341,false
340,false
341,false
340,false
337,false
345,false
337,false
340,false
339,false
340,false
340,false
338,false
339,false
337,false
337,false
338,false
341,false
337,false
338,false
336,false
339,false
337,false
337,false
338,false
337,false
336,false
336,false
339,false
335,false
338,false
335,false
340,false
334,false
336,false
333,false
336,false
338,false
335,false
335,false
337,false
338,false
336,false
335,false
338,false
337,false
337,false
335,false
338,false
340,false
338,false
335,false
338,false
341,false
337,false
337,false
339,false
340,false
339,false
338,false
339,false
341,false
339,false
339,false
340,false
342,false
341,false
338,false
341,false
343,false
341,false
341,false
340,false
343,false
341,false
341,false
342,false
340,false
344,false
340,false
342,false
344,false
342,false
339,false
345,false
344,false
343,false
348,false
346,false
346,false
344,false
345,false
350,false
345,false
346,false
347,false
347,false
347,false
347,false
347,false
348,false
346,false
346,false
347,false
347,false
345,false
346,false
346,false
346,false
346,false
347,false
346,false
343,false
349,false
347,false
346,false
348,false
347,false
347,false
350,false
347,false
349,false
350,false
349,false
347,false
354,false
351,false
353,false
352,false
354,false
354,false
357,false
357,false
360,false
359,false
361,false
360,false
361,false
363,false
363,false
364,false
362,false
365,false
363,false
367,false
363,false
362,false
368,false
369,false
365,false
372,false
370,false
374,false
371,false
373,false
373,false
373,false
373,false
372,false
372,false
373,false
374,false
375,false
374,false
376,false
375,false
376,false
382,false
375,false
381,false
376,false
383,false
378,false
384,false
381,false
388,false
385,false
390,false
388,false
388,false
394,false
396,false
394,false
397,false
400,false
395,false
399,false
396,false
393,false
392,false
396,false
391,false
391,false
393,false
391,false
392,false
393,false
389,false
393,false
392,false
393,false
394,false
393,false
396,false
391,false
391,false
390,false
394,false
392,false
390,false
392,false
396,false
396,false
398,false
401,false
401,false
404,false
408,false
404,false
410,false
409,false
414,false
411,false
415,false
416,false
414,false
417,false
415,false
418,false
416,false
416,false
416,false
417,false
419,false
420,false
423,false
424,false
423,false
425,false
424,false
422,false
429,false
425,false
432,false
428,false
427,false
424,false
425,false
426,false
421,false
426,false
423,false
423,false
421,false
422,false
429,false
429,false
426,false
425,false
419,false
424,false
422,false
423,false
428,false
424,false
426,false
425,false
427,false
425,false
434,false
426,false
434,false
432,false
426,false
434,false
431,false
432,false
428,false
428,false
425,false
425,false
424,false
427,false
421,false
425,false
422,false
428,false
430,false
422,false
429,false
424,false
425,false
427,false
426,false
426,false
429,false
426,false
425,false
429,false
426,false
427,false
423,false
430,false
426,false
424,false
426,false
425,false
429,false
423,false
424,false
425,false
425,false
429,false
429,false
432,false
433,false
436,false
436,false
439,false
440,false
443,false
445,false
450,false
452,false
454,false
449,false
461,false
459,false
452,false
463,false
460,false
460,false
463,false
456,false
460,false
450,false
457,false
443,false
451,false
445,false
434,false
445,false
441,false
433,false
443,false
441,false
430,false
441,false
438,false
429,false
434,false
440,false
430,false
429,false
437,false
428,false
424,false
433,false
427,false
423,false
424,false
421,false
420,false
416,false
419,false
421,false
416,false
405,false
411,false
418,false
407,false
403,false
404,false
402,false
409,false
398,false
398,false
397,false
392,false
399,false
389,false
384,false
386,false
391,false
387,false
391,false
384,false
382,false
383,false
384,false
383,false
384,false
383,false
382,false
380,false
379,false
377,false
380,false
382,false
379,false
378,false
380,false
378,false
372,false
373,false
374,false
379,false
370,false
376,false
376,false
374,false
370,false
371,false
370,false
367,false
371,false
371,false
363,false
370,false
369,false
366,false
363,false
363,false
361,false
360,false
358,false
363,false
362,false
355,false
359,false
360,false
357,false
357,false
358,false
358,false
355,false
353,false
352,false
352,false
353,false
350,false
352,false
354,false
353,false
353,false
351,false
352,false
351,false
349,false
351,false
355,false
349,false
351,false
349,false
350,false
356,false
348,false
353,false
348,false
347,false
350,false
348,false
347,false
346,false
347,false
347,false
344,false
343,false
345,false
346,false
345,false
343,false
347,false
342,false
347,false
346,false
341,false
344,false
343,false
343,false
339,false
346,false
341,false
343,false
340,false
341,false
343,false
345,false
340,false
346,false
343,false
340,false
344,false
346,false
342,false
340,false
344,false
345,false
342,false
340,false
344,false
344,false
342,false
341,false
342,false
345,false
342,false
341,false
338,false
342,false
344,false
342,false
341,false
340,false
346,false
341,false
340,false
341,false
343,false
342,false
343,false
341,false
340,false
341,false
340,false
343,false
340,false
343,false
340,false
338,false
341,false
341,false
339,false
339,false
342,false
338,false
338,false
339,false
339,false
338,false
336,false
338,false
339,false
337,false
336,false
336,false
339,false
336,false
336,false
338,false
336,false
337,false
335,false
336,false
338,false
337,false
335,false
337,false
337,false
336,false
335,false
335,false
335,false
336,false
336,false
335,false
337,false
337,false
336,false
337,false
337,false
336,false
338,false
338,false
336,false
339,false
337,false
341,false
343,false
336,false
344,false
340,false
343,false
342,false
341,false
342,false
344,false
343,false
343,false
343,false
343,false
345,false
343,false
343,false
345,false
343,false
341,false
347,false
342,false
346,false
345,false
343,false
345,false
346,false
343,false
348,false
345,false
345,false
349,false
346,false
346,false
347,false
349,false
348,false
348,false
347,false
344,false
354,false
349,false
351,false
352,false
351,false
351,false
354,false
354,false
350,false
355,false
351,false
355,false
355,false
355,false
357,false
356,false
357,false
358,false
361,false
359,false
362,false
360,false
360,false
363,false
360,false
364,false
361,false
363,false
367,false
365,false
369,false
370,false
370,false
372,false
372,false
374,false
378,false
372,false
377,false
382,false
372,false
380,false
380,false
377,false
376,false
384,false
383,false
382,false
388,false
390,false
385,false
391,false
390,false
386,false
392,false
394,false
385,false
393,false
394,false
387,false
394,false
393,false
392,false
393,false
391,false
388,false
392,false
388,false
388,false
390,false
387,false
389,false
388,false
389,false
386,false
390,false
384,false
386,false
385,false
385,false
388,false
389,false
385,false
388,false
389,false
386,false
389,false
390,false
389,false
392,false
389,false
391,false
391,false
390,false
391,false
388,false
387,false
389,false
388,false
386,false
390,false
388,false
388,false
392,false
392,false
390,false
389,false
395,false
397,false
396,false
400,false
400,false
400,false
400,false
402,false
401,false
404,false
403,false
405,false
406,false
411,false
408,false
406,false
414,false
414,false
413,false
417,false
415,false
414,false
420,false
418,false
416,false
421,false
417,false
422,false
423,false
415,false
418,false
417,false
412,false
413,false
412,false
415,false
418,false
411,false
419,false
421,false
422,false
416,false
421,false
420,false
421,false
424,false
421,false
424,false
418,false
421,false
423,false
415,false
416,false
412,false
416,false
413,false
412,false
412,false
412,false
414,false
417,false
414,false
420,false
419,false
421,false
424,false
423,false
426,false
424,false
422,false
424,false
428,false
428,false
427,false
425,false
427,false
435,false
432,false
434,false
433,false
438,false
432,false
431,false
431,false
433,false
421,false
426,false
427,false
431,false
421,false
429,false
429,false
424,false
426,false
430,false
427,false
422,false
426,false
424,false
428,false
414,false
419,false
417,false
419,false
410,false
410,false
412,false
416,false
410,false
401,false
403,false
406,false
407,false
400,false
392,false
400,false
402,false
396,false
391,false
390,false
391,false
392,false
394,false
400,false
388,false
386,false
394,false
389,false
393,false
395,false
386,false
384,false
383,false
389,false
384,false
390,false
386,false
381,false
380,false
379,false
381,false
380,false
380,false
379,false
378,false
377,false
373,false
371,false
371,false
379,false
371,false
368,false
371,false
374,false
372,false
368,false
367,false
365,false
367,false
368,false
366,false
371,false
365,false
369,false
370,false
364,false
366,false
363,false
358,false
361,false
362,false
360,false
359,false
361,false
357,false
359,false
359,false
359,false
360,false
358,false
357,false
355,false
358,false
351,false
354,false
351,false
355,false
349,false
354,false
352,false
353,false
349,false
355,false
349,false
349,false
353,false
349,false
346,false
349,false
352,false
348,false
347,false
350,false
351,false
348,false
351,false
350,false
348,false
347,false
346,false
352,false
347,false
346,false
347,false
348,false
345,false
345,false
345,false
346,false
343,false
346,false
344,false
342,false
343,false
343,false
342,false
344,false
342,false
341,false
342,false
343,false
342,false
340,false
343,false
340,false
340,false
341,false
342,false
339,false
338,false
341,false
337,false
342,false
338,false
338,false
339,false
339,false
336,false
338,false
340,false
337,false
336,false
337,false
337,false
336,false
339,false
337,false
336,false
335,false
338,false
337,false
338,false
337,false
337,false
334,false
338,false
339,false
338,false
338,false
340,false
338,false
336,false
339,false
337,false
340,false
337,false
337,false
339,false
338,false
338,false
337,false
336,false
335,false
337,false
338,false
334,false
339,false
336,false
334,false
340,false
338,false
335,false
341,false
335,false
335,false
341,false
336,false
340,false
338,false
338,false
339,false
336,false
339,false
337,false
339,false
340,false
338,false
338,false
341,false
336,false
342,false
336,false
342,false
338,false
339,false
341,false
338,false
340,false
338,false
335,false
342,false
336,false
341,false
337,false
338,false
336,false
342,false
336,false
342,false
336,false
339,false
336,false
336,false
338,false
341,false
339,false
340,false
337,false
340,false
342,false
339,false
340,false
343,false
340,false
341,false
341,false
342,false
340,false
342,false
345,false
342,false
342,false
344,false
343,false
344,false
345,false
343,false
342,false
347,false
346,false
344,false
347,false
345,false
347,false
347,false
347,false
349,false
347,false
349,false
348,false
350,false
350,false
350,false
352,false
351,false
354,false
352,false
356,false
354,false
354,false
357,false
355,false
356,false
358,false
359,false
360,false
360,false
363,false
362,false
363,false
363,false
364,false
364,false
367,false
367,false
369,false
373,false
376,false
376,false
376,false
380,false
379,false
381,false
381,false
379,false
380,false
377,false
379,false
378,false
376,false
376,false
379,false
375,false
377,false
377,false
380,false
381,false
382,false
385,false
385,false
389,false
386,false
390,false
390,false
390,false
388,false
392,false
388,false
392,false
388,false
391,false
394,false
395,false
396,false
401,false
400,false
405,false
407,false
410,false
409,false
414,false
417,false
415,false
421,false
416,false
422,false
421,false
423,false
422,false
421,false
423,false
422,false
422,false
422,false
422,false
423,false
423,false
425,false
428,false
434,false
438,false
444,false
446,false
446,false
445,false
445,false
443,false
445,false
442,false
446,false
443,false
448,false
445,false
451,false
450,false
452,false
455,false
458,false
457,false
456,false
459,false
456,false
458,false
459,false
461,false
461,false
461,false
464,false
462,false
463,false
464,false
463,false
467,false
464,false
464,false
464,false
464,false
462,false
462,false
462,false
467,false
467,false
470,false
471,false
465,false
469,false
467,false
463,false
460,false
458,false
453,false
454,false
452,false
451,false
458,false
458,false
460,false
460,false
462,false
472,false
469,false
468,false
474,false
476,false
471,false
465,false
470,false
466,false
468,false
467,false
463,false
472,false
463,false
462,false
459,false
462,false
460,false
459,false
466,false
461,false
468,false
471,false
474,false
477,false
481,false
482,false
489,false
484,false
492,false
493,false
489,false
494,false
495,false
496,false
499,false
496,false
495,false
494,false
491,false
494,false
491,false
492,false
494,false
498,false
498,false
504,false
510,false
516,false
510,false
520,false
514,false
514,false
511,false
514,false
511,false
512,false
510,false
511,false
503,false
501,false
498,false
492,false
487,false
490,false
490,false
487,false
483,false
488,false
492,false
487,false
493,false
489,false
484,false
482,false
475,false
473,false
474,false
469,false
466,false
471,false
473,false
472,false
471,false
475,false
476,false
472,false
481,false
480,false
471,false
477,false
474,false
478,false
474,false
477,false
480,false
471,false
469,false
479,false
475,false
470,false
474,false
477,false
481,false
466,false
470,false
471,false
476,false
465,false
474,false
473,false
469,false
468,false
476,false
471,false
466,false
467,false
472,false
474,false
461,false
470,false
465,false
468,false
462,false
459,false
471,false
466,false
462,false
461,false
460,false
462,false
452,false
449,false
449,false
454,false
456,false
447,false
443,false
449,false
444,false
440,false
444,false
437,false
438,false
439,false
443,false
448,false
439,false
440,false
441,false
445,false
441,false
450,false
442,false
441,false
445,false
449,false
453,false
442,false
441,false
449,false
445,false
453,false
447,false
440,false
448,false
446,false
450,false
453,false
442,false
445,false
443,false
449,false
449,false
445,false
434,false
438,false
440,false
444,false
446,false
447,false
434,false
439,false
441,false
444,false
447,false
441,false
440,false
439,false
443,false
450,false
441,false
444,false
437,false
436,false
441,false
439,false
443,false
445,false
434,false
434,false
437,false
441,false
443,false
438,false
435,false
435,false
433,false
440,false
436,false
444,false
434,false
430,false
435,false
436,false
438,false
442,false
435,false
432,false
432,false
434,false
438,false
441,false
432,false
431,false
430,false
430,false
438,false
434,false
438,false
438,false
428,false
429,false
433,false
435,false
433,false
439,false
440,false
431,false
431,false
430,false
435,false
439,false
440,false
435,false
430,false
431,false
429,false
437,false
435,false
434,false
436,false
430,false
429,false
430,false
437,false
434,false
440,false
434,false
429,false
430,false
433,false
432,false
433,false
437,false
432,false
433,false
431,false
436,false
432,false
433,false
433,false
431,false
435,false
431,false
435,false
431,false
431,false
430,false
430,false
430,false
427,false
426,false
436,false
433,false
438,false
436,false
437,false
444,false
439,false
444,false
444,false
441,false
444,false
443,false
445,false
446,false
448,false
447,false
447,false
450,false
450,false
453,false
449,false
450,false
454,false
449,false
458,false
455,false
451,false
460,false
464,false
465,false
467,false
472,false
469,false
469,false
471,false
466,false
465,false
465,false
462,false
460,false
460,false
460,false
465,false
469,false
472,false
471,false
477,false
480,false
480,false
482,false
483,false
486,false
484,false
486,false
486,false
489,false
492,false
491,false
493,false
492,false
493,false
491,false
490,false
493,false
495,false
491,false
493,false
495,false
493,false
495,false
495,false
498,false
493,false
496,false
495,false
490,false
480,false
482,false
492,false
491,false
492,false
494,false
496,false
499,false
497,false
496,false
497,false
493,false
490,false
488,false
487,false
491,false
491,false
479,false
484,false
476,false
482,false
470,false
473,false
474,false
462,false
472,false
462,false
468,false
466,false
455,false
462,false
458,false
453,false
457,false
452,false
449,false
452,false
448,false
446,false
450,false
443,false
441,false
444,false
438,false
434,false
440,false
438,false
423,false
436,false
435,false
424,false
425,false
426,false
421,false
423,false
418,false
421,false
423,false
424,false
409,false
413,false
418,false
417,false
407,false
406,false
407,false
405,false
409,false
410,false
399,false
399,false
408,false
402,false
401,false
396,false
395,false
394,false
397,false
399,false
396,false
393,false
388,false
391,false
392,false
385,false
394,false
392,false
388,false
382,false
383,false
382,false
384,false
382,false
385,false
384,false
379,false
378,false
377,false
376,false
380,false
379,false
377,false
377,false
376,false
377,false
371,false
370,false
372,false
370,false
373,false
369,false
372,false
371,false
372,false
368,false
366,false
369,false
363,false
366,false
366,false
367,false
365,false
363,false
362,false
364,false
368,false
363,false
367,false
365,false
364,false
360,false
362,false
360,false
361,false
362,false
362,false
362,false
362,false
359,false
364,false
365,false
362,false
361,false
359,false
360,false
359,false
360,false
356,false
358,false
358,false
360,false
357,false
362,false
357,false
354,false
359,false
361,false
357,false
358,false
358,false
359,false
355,false
353,false
353,false
355,false
354,false
351,false
356,false
353,false
354,false
353,false
354,false
356,false
355,false
350,false
353,false
354,false
353,false
352,false
356,false
355,false
354,false
351,false
354,false
354,false
352,false
351,false
351,false
352,false
350,false
349,false
349,false
352,false
347,false
349,false
347,false
349,false
348,false
347,false
346,false
350,false
347,false
347,false
350,false
349,false
348,false
346,false
345,false
350,false
348,false
345,false
347,false
346,false
347,false
343,false
349,false
348,false
346,false
346,false
347,false
349,false
348,false
346,false
346,false
351,false
345,false
347,false
347,false
346,false
347,false
350,false
345,false
344,false
343,false
344,false
349,false
345,false
346,false
346,false
349,false
345,false
346,false
346,false
346,false
345,false
345,false
345,false
347,false
345,false
345,false
342,false
347,false
344,false
346,false
342,false
345,false
348,false
344,false
348,false
345,false
345,false
350,false
346,false
348,false
350,false
347,false
346,false
350,false
348,false
347,false
350,false
348,false
351,false
348,false
350,false
349,false
349,false
348,false
351,false
350,false
351,false
351,false
352,false
350,false
352,false
350,false
350,false
350,false
350,false
350,false
351,false
352,false
354,false
352,false
355,false
352,false
356,false
352,false
358,false
353,false
357,false
358,false
355,false
357,false
360,false
358,false
359,false
359,false
361,false
360,false
361,false
360,false
364,false
361,false
362,false
365,false
364,false
366,false
364,false
368,false
368,false
367,false
370,false
366,false
368,false
369,false
368,false
368,false
371,false
366,false
373,false
367,false
373,false
368,false
373,false
370,false
372,false
375,false
368,false
371,false
371,false
379,false
374,false
376,false
380,false
376,false
380,false
381,false
381,false
385,false
378,false
380,false
381,false
379,false
384,false
379,false
387,false
383,false
381,false
389,false
388,false
385,false
391,false
385,false
392,false
387,false
393,false
386,false
391,false
391,false
386,false
392,false
389,false
386,false
390,false
387,false
386,false
386,false
389,false
386,false
384,false
387,false
387,false
385,false
386,false
386,false
387,false
385,false
384,false
387,false
387,false
385,false
387,false
390,false
385,false
388,false
389,false
391,false
387,false
391,false
394,false
392,false
393,false
400,false
401,false
400,false
403,false
401,false
398,false
401,false
400,false
397,false
397,false
398,false
396,false
398,false
399,false
400,false
395,false
401,false
405,false
399,false
404,false
405,false
401,false
403,false
401,false
400,false
401,false
401,false
399,false
401,false
400,false
399,false
397,false
401,false
401,false
397,false
399,false
400,false
397,false
400,false
397,false
396,false
391,false
402,false
402,false
400,false
406,false
407,false
410,false
409,false
411,false
411,false
414,false
417,false
418,false
419,false
417,false
420,false
423,false
422,false
423,false
424,false
427,false
428,false
431,false
434,false
437,false
439,false
438,false
441,false
442,false
442,false
444,false
442,false
447,false
444,false
446,false
448,false
452,false
451,false
454,false
452,false
454,false
451,false
453,false
450,false
448,false
445,false
447,false
441,false
440,false
442,false
443,false
437,false
442,false
445,false
435,false
439,false
441,false
435,false
435,false
438,false
438,false
429,false
435,false
436,false
422,false
429,false
427,false
422,false
417,false
423,false
425,false
421,false
414,false
419,false
415,false
419,false
412,false
407,false
412,false
414,false
408,false
402,false
406,false
406,false
404,false
399,false
398,false
398,false
392,false
405,false
400,false
389,false
386,false
397,false
391,false
389,false
392,false
386,false
382,false
385,false
391,false
383,false
383,false
385,false
382,false
379,false
377,false
385,false
381,false
379,false
378,false
376,false
377,false
371,false
374,false
380,false
376,false
374,false
377,false
377,false
372,false
372,false
369,false
370,false
373,false
369,false
374,false
373,false
371,false
367,false
367,false
368,false
364,false
368,false
371,false
367,false
364,false
370,false
366,false
368,false
366,false
362,false
360,false
362,false
361,false
365,false
361,false
364,false
362,false
359,false
365,false
367,false
362,false
359,false
362,false
358,false
359,false
359,false
359,false
358,false
362,false
360,false
360,false
359,false
359,false
363,false
359,false
359,false
356,false
359,false
360,false
357,false
358,false
356,false
353,false
358,false
352,false
359,false
352,false
356,false
355,false
355,false
350,false
355,false
355,false
353,false
354,false
354,false
351,false
352,false
351,false
349,false
348,false
350,false
346,false
346,false
349,false
344,false
349,false
345,false
348,false
345,false
349,false
346,false
348,false
347,false
344,false
347,false
347,false
347,false
343,false
344,false
345,false
345,false
348,false
345,false
349,false
346,false
348,false
348,false
345,false
349,false
346,false
348,false
346,false
345,false
348,false
346,false
348,false
345,false
344,false
345,false
343,false
346,false
343,false
342,false
342,false
343,false
342,false
341,false
341,false
340,false
338,false
345,false
340,false
343,false
338,false
343,false
339,false
343,false
338,false
342,false
339,false
341,false
341,false
341,false
339,false
340,false
337,false
344,false
338,false
342,false
340,false
338,false
344,false
339,false
337,false
344,false
339,false
335,false
338,false
343,false
338,false
343,false
338,false
342,false
338,false
343,false
339,false
341,false
340,false
340,false
342,false
342,false
343,false
339,false
340,false
342,false
345,false
339,false
344,false
339,false
344,false
344,false
340,false
342,false
340,false
343,false
344,false
341,false
342,false
347,false
341,false
339,false
345,false
343,false
343,false
343,false
343,false
345,false
342,false
341,false
342,false
345,false
339,false
347,false
342,false
345,false
343,false
344,false
342,false
346,false
346,false
343,false
349,false
347,false
346,false
347,false
348,false
345,false
350,false
350,false
346,false
348,false
350,false
349,false
351,false
350,false
353,false
349,false
350,false
352,false
353,false
350,false
354,false
352,false
354,false
355,false
353,false
354,false
356,false
355,false
356,false
353,false
356,false
355,false
357,false
356,false
357,false
357,false
